video_id,comment_id,text,author_name,author_channel_id,colluqial_transformed_text,cleaned_text,translated_text,corrected_text,tokenized_text,filtered_tokens,filtered_text,stemmed_text
k_2d5P3VAGg,UgzZvxNZQDWLgqbnC7R4AaABAg,indonesia bubarkan aja uda serahkan ke kolonial belanda lagi,@Abdulsatriaabdul,UCLWrrVK8Rn5-W2fe6JjQukA,indonesia bubarkan saja sudah serahkan ke kolonial belanda lagi,indonesia bubarkan saja sudah serahkan ke kolonial belanda lagi,Indonesia sebaiknya dibubarkan saja dan diserahkan kembali kepada kolonial Belanda.,Indonesia sebaiknya dibubarkan saja dan diserahkan kembali kepada kolonial Belanda.,"['Indonesia', 'sebaiknya', 'dibubarkan', 'saja', 'dan', 'diserahkan', 'kembali', 'kepada', 'kolonial', 'Belanda', '.']","['Indonesia', 'sebaiknya', 'dibubarkan', 'diserahkan', 'kolonial', 'Belanda', '.']",Indonesia sebaiknya dibubarkan diserahkan kolonial Belanda .,indonesia baik bubar serah kolonial belanda
k_2d5P3VAGg,Ugy4jxas86jcWbVkUBp4AaABAg,"*demo langsung kerumah ketua sama anggotanya lah*
ambil mobil dinasnya itu hak kita
kalo ke kantornya aja ya gak ampuhlah
kita blum merdeka 🇱🇺🇱🇺🇱🇺
*jangan biarkan mereka tenang sebelum keadilan di t e g a k kkkannnn !!!!*",@PejuangKeadilan97,UCWyq8GcRp388G7jM7U0ZsSg,*demo langsung kerumah ketua sama anggotanya lah* ambil mobil dinasnya itu hak kita kalo ke kantornya saja ya enggak ampuhlah kita belum merdeka 🇱🇺🇱🇺🇱🇺 *jangan biarkan mereka tenang sebelum keadilan di t e enggak a ke kkkannnn !!!!*,demo langsung kerumah ketua sama anggotanya lah ambil mobil dinasnya itu hak kita kalo ke kantornya saja ya enggak ampuhlah kita belum merdeka jangan biarkan mereka tenang sebelum keadilan di t e enggak a ke kkann,"Demo langsung ke rumah ketua dan anggotanya, ambil mobil dinasnya, itu hak kita. Kalau ke kantornya saja, ya tidak ampuh. Kita belum merdeka, jangan biarkan mereka tenang sebelum keadilan tegak.","Demo langsung ke rumah ketua dan anggotanya, ambil mobil dinasnya, itu hak kita. Kalau ke kantornya saja, ya tidak ampuh. Kita belum merdeka, jangan biarkan mereka tenang sebelum keadilan tegak.","['Demo', 'langsung', 'ke', 'rumah', 'ketua', 'dan', 'anggotanya', ',', 'ambil', 'mobil', 'dinasnya', ',', 'itu', 'hak', 'kita', '.', 'Kalau', 'ke', 'kantornya', 'saja', ',', 'ya', 'tidak', 'ampuh', '.', 'Kita', 'belum', 'merdeka', ',', 'jangan', 'biarkan', 'mereka', 'tenang', 'sebelum', 'keadilan', 'tegak', '.']","['Demo', 'langsung', 'rumah', 'ketua', 'anggotanya', ',', 'ambil', 'mobil', 'dinasnya', ',', 'hak', '.', 'Kalau', 'kantornya', ',', 'ampuh', '.', 'merdeka', ',', 'jangan', 'biarkan', 'tenang', 'keadilan', 'tegak', '.']","Demo langsung rumah ketua anggotanya , ambil mobil dinasnya , hak . Kalau kantornya , ampuh . merdeka , jangan biarkan tenang keadilan tegak .",demo langsung rumah ketua anggota ambil mobil dinas hak kalau kantor ampuh merdeka jangan biar tenang adil tegak
k_2d5P3VAGg,UgwGRQLte35IiobcJPZ4AaABAg,maju terus muak juga rakyat kecil diabaikan.. mereka ngurusi keluarga hidup enak,@MieftahulChoir,UCd5NVUUF62Aw5uu8HwPdtcw,maju terus muak juga rakyat kecil diabaikan.. mereka ngurusi keluarga hidup enak,maju terus muak juga rakyat kecil diabaikan mereka ngurusi keluarga hidup enak,maju terus jenuh juga rakyat kecil diabaikan mereka mengurus keluarga hidup enak,maju terus jenuh juga rakyat kecil diabaikan mereka mengurus keluarga hidup enak,"['maju', 'terus', 'jenuh', 'juga', 'rakyat', 'kecil', 'diabaikan', 'mereka', 'mengurus', 'keluarga', 'hidup', 'enak']","['maju', 'terus', 'jenuh', 'rakyat', 'kecil', 'diabaikan', 'mengurus', 'keluarga', 'hidup', 'enak']",maju terus jenuh rakyat kecil diabaikan mengurus keluarga hidup enak,maju terus jenuh rakyat kecil abai urus keluarga hidup enak
k_2d5P3VAGg,Ugyf046lHAN5dg-4YI54AaABAg,"perjuangan kalian tidak sia- sia.
maju terus pantang mundur untuk rakyat kecil yang sangat membutuhkan pekerjaan.",@bernadetatumir5427,UC7evHFWRfrx0_0UF-EUoBkw,perjuangan kalian tidak sia- sia. maju terus pantang mundur untuk rakyat kecil yang sangat membutuhkan pekerjaan.,perjuangan kalian tidak sia sia maju terus pantang mundur untuk rakyat kecil yang sangat membutuhkan pekerjaan,"Perjuangan kalian tidak sia-sia, maju terus pantang mundur untuk rakyat kecil yang sangat membutuhkan pekerjaan.","Perjuangan kalian tidak sia-sia, maju terus pantang mundur untuk rakyat kecil yang sangat membutuhkan pekerjaan.","['Perjuangan', 'kalian', 'tidak', 'sia-sia', ',', 'maju', 'terus', 'pantang', 'mundur', 'untuk', 'rakyat', 'kecil', 'yang', 'sangat', 'membutuhkan', 'pekerjaan', '.']","['Perjuangan', 'kalian', 'sia-sia', ',', 'maju', 'terus', 'pantang', 'mundur', 'rakyat', 'kecil', 'sangat', 'membutuhkan', 'pekerjaan', '.']","Perjuangan kalian sia-sia , maju terus pantang mundur rakyat kecil sangat membutuhkan pekerjaan .",juang kalian sia maju terus pantang mundur rakyat kecil sangat butuh kerja
k_2d5P3VAGg,UgyCJwgHIUc3tZLKJ_14AaABAg,"tidak ada kata menyerah, sebelum dpr bubar!",@ehoheh,UCUP-9UUq_UDBRmHWfa9GUQg,"tidak ada kata menyerah, sebelum dpr bubar!",tidak ada kata menyerah sebelum dpr bubar,tidak ada kata menyerah sebelum dpr bubar,tidak ada kata menyerah sebelum dpr bubar,"['tidak', 'ada', 'kata', 'menyerah', 'sebelum', 'dpr', 'bubar']","['kata', 'menyerah', 'dpr', 'bubar']",kata menyerah dpr bubar,kata serah dpr bubar
k_2d5P3VAGg,UgyB3UBnmtq6Jq5MJK14AaABAg,ayo kita turunkan masa yg le ih besar lagi kifa bersatu bubarkan dpr yg sudah tidak. berpihak kepada rakyat. yg memilihnya,@muhamadafriadi4514,UCnJEqYlKI_2eaGa8s606nBA,ayo kita turunkan masa yang boleh ih besar lagi kifa bersatu bubarkan dpr yang sudah tidak. berpihak kepada rakyat. yang memilihnya,ayo kita turunkan masa yang boleh ih besar lagi kifa bersatu bubarkan dpr yang sudah tidak berpihak kepada rakyat yang memilihnya,ayo kita turunkan masa yang boleh ih besar lagi kita bersatu bubarkan DPR yang sudah tidak berpihak kepada rakyat yang memilihnya,ayo kita turunkan masa yang boleh ih besar lagi kita bersatu bubarkan DPR yang sudah tidak berpihak kepada rakyat yang memilihnya,"['ayo', 'kita', 'turunkan', 'masa', 'yang', 'boleh', 'ih', 'besar', 'lagi', 'kita', 'bersatu', 'bubarkan', 'DPR', 'yang', 'sudah', 'tidak', 'berpihak', 'kepada', 'rakyat', 'yang', 'memilihnya']","['ayo', 'turunkan', 'masa', 'ih', 'besar', 'bersatu', 'bubarkan', 'DPR', 'berpihak', 'rakyat', 'memilihnya']",ayo turunkan masa ih besar bersatu bubarkan DPR berpihak rakyat memilihnya,ayo turun masa ih besar satu bubar dpr pihak rakyat pilih
k_2d5P3VAGg,UgzQTAkRgbQDMzKYmNl4AaABAg,bubarkan dpr.. demo seluruh indonesia bergerak,@Mewing_neetry,UCbK6FnGH02L2Z0YbOpQr2mQ,bubarkan dpr.. demo seluruh indonesia bergerak,bubarkan dpr demo seluruh indonesia bergerak,"Bubarkan DPR, demo seluruh Indonesia bergerak.","Bubarkan DPR, demo seluruh Indonesia bergerak.","['Bubarkan', 'DPR', ',', 'demo', 'seluruh', 'Indonesia', 'bergerak', '.']","['Bubarkan', 'DPR', ',', 'demo', 'seluruh', 'Indonesia', 'bergerak', '.']","Bubarkan DPR , demo seluruh Indonesia bergerak .",bubar dpr demo seluruh indonesia gerak
k_2d5P3VAGg,UgybiWyGdWojYDeGV5F4AaABAg,sudahlah polisi kamu tidur aja dirumah ini urusan rakyat dengan wakilnya,@kholidaliyudin7134,UCHUvX9QvJyMij1Wpgp5Hddg,sudahlah polisi kamu tidur saja dirumah ini urusan rakyat dengan wakilnya,sudahlah polisi kamu tidur saja dirumah ini urusan rakyat dengan wakilnya,"sudahlah polisi, kamu tidur saja di rumah ini, urusan rakyat dengan wakilnya.","sudahlah polisi, kamu tidur saja di rumah ini, urusan rakyat dengan wakilnya.","['sudahlah', 'polisi', ',', 'kamu', 'tidur', 'saja', 'di', 'rumah', 'ini', ',', 'urusan', 'rakyat', 'dengan', 'wakilnya', '.']","['sudahlah', 'polisi', ',', 'kamu', 'tidur', 'rumah', ',', 'urusan', 'rakyat', 'wakilnya', '.']","sudahlah polisi , kamu tidur rumah , urusan rakyat wakilnya .",sudah polisi kamu tidur rumah urus rakyat wakil
k_2d5P3VAGg,Ugzorka61IwryNQRHtZ4AaABAg,"kalau dpr tetap ngotot untuk menaikkan tunjangan nya, sedangkan sekarang rakyat masih banyak yang dibawah garis kemiskinan,lebih baik aku rela dipotong saja gaji pensiun guru saya.. setidaknya 50.000/bulan..supaya anggota dpr lebih senang berjoget joget lagi... bagaimana dengan guru2 pensiunan seluruh indonesia setuju kah kita bantu anggota dpr pusat.. salam sehat selalu dari kalimantan borneo",@Menduz.sNanyan,UC-FeBfKCi1LAR-Ef8NLYekQ,"kalau dpr tetap ngotot untuk menaikkan tunjangan nya, sedangkan sekarang rakyat masih banyak yang dibawah garis kemiskinan,lebih baik aku rela dipotong saja gaji pensiun guru saya.. setidaknya 50 .000 /bulan..supaya anggota dpr lebih senang berjoget joget lagi... bagaimana dengan guru2 pensiunan seluruh indonesia setuju kah kita bantu anggota dpr pusat.. salam sehat selalu dari kalimantan borneo",kalau dpr tetap ngotot untuk menaikkan tunjangan nya sedangkan sekarang rakyat masih banyak yang dibawah garis kemiskinan lebih baik aku rela dipotong saja gaji pensiun guru saya setidaknya bulan supaya anggota dpr lebih senang berjoget joget lagi bagaimana dengan guru pensiunan seluruh indonesia setuju kah kita bantu anggota dpr pusat salam sehat selalu dari kalimantan borneo,"Jika DPR tetap bersikeras untuk menaikkan tunjangannya sementara banyak rakyat yang masih di bawah garis kemiskinan, lebih baik saya rela gaji pensiun guru saya dipotong setiap bulan agar anggota DPR bisa lebih senang berdansa. Bagaimana dengan para guru pensiunan di seluruh Indonesia, apakah kita setuju untuk membantu anggota DPR pusat? Salam sehat selalu dari Kalimantan Borneo.","Jika DPR tetap bersikeras untuk menaikkan tunjangannya sementara banyak rakyat yang masih di bawah garis kemiskinan, lebih baik saya rela gaji pensiun guru saya dipotong setiap bulan agar anggota DPR bisa lebih senang berdansa. Bagaimana dengan para guru pensiunan di seluruh Indonesia, apakah kita setuju untuk membantu anggota DPR pusat? Salam sehat selalu dari Kalimantan Borneo.","['Jika', 'DPR', 'tetap', 'bersikeras', 'untuk', 'menaikkan', 'tunjangannya', 'sementara', 'banyak', 'rakyat', 'yang', 'masih', 'di', 'bawah', 'garis', 'kemiskinan', ',', 'lebih', 'baik', 'saya', 'rela', 'gaji', 'pensiun', 'guru', 'saya', 'dipotong', 'setiap', 'bulan', 'agar', 'anggota', 'DPR', 'bisa', 'lebih', 'senang', 'berdansa', '.', 'Bagaimana', 'dengan', 'para', 'guru', 'pensiunan', 'di', 'seluruh', 'Indonesia', ',', 'apakah', 'kita', 'setuju', 'untuk', 'membantu', 'anggota', 'DPR', 'pusat', '?', 'Salam', 'sehat', 'selalu', 'dari', 'Kalimantan', 'Borneo', '.']","['DPR', 'tetap', 'bersikeras', 'menaikkan', 'tunjangannya', 'banyak', 'rakyat', 'bawah', 'garis', 'kemiskinan', ',', 'lebih', 'baik', 'rela', 'gaji', 'pensiun', 'guru', 'dipotong', 'bulan', 'anggota', 'DPR', 'lebih', 'senang', 'berdansa', '.', 'Bagaimana', 'guru', 'pensiunan', 'seluruh', 'Indonesia', ',', 'setuju', 'membantu', 'anggota', 'DPR', 'pusat', '?', 'Salam', 'sehat', 'selalu', 'Kalimantan', 'Borneo', '.']","DPR tetap bersikeras menaikkan tunjangannya banyak rakyat bawah garis kemiskinan , lebih baik rela gaji pensiun guru dipotong bulan anggota DPR lebih senang berdansa . Bagaimana guru pensiunan seluruh Indonesia , setuju membantu anggota DPR pusat ? Salam sehat selalu Kalimantan Borneo .",dpr tetap sikeras naik tunjang banyak rakyat bawah garis miskin lebih baik rela gaji pensiun guru potong bulan anggota dpr lebih senang dansa bagaimana guru pensiun seluruh indonesia tuju bantu anggota dpr pusat salam sehat selalu kalimantan borneo
k_2d5P3VAGg,Ugzb0a8XMiuV4H2e5FR4AaABAg,andai orang dayak mau diajak demo ... orang madur ... seindonisia bersatu gmn ya kira2 dpr ??? trus capek bgt lihat gk direspon sama sekali loh ... loh pikir kita ini apa  datang lgsung dipukul mundur ... dengerin dlh knp ????,@ayumaulidah-hq5tt,UCTN8CisyM0PxaU4urgIja3A,andai orang dayak mau diajak demo ... orang madur ... seindonisia bersatu bagaimana ya kira-kira dpr ??? terus capek banget lihat enggak direspon sama sekali loh ... loh pikir kita ini apa datang langsung dipukul mundur ... mendengarkan dlh kenapa ????,andai orang dayak mau diajak demo orang madur seindonisia bersatu bagaimana ya kira kira dpr terus capek banget lihat enggak direspon sama sekali loh loh pikir kita ini apa datang langsung dipukul mundur mendengarkan dlh kenapa,"Andai saja orang Dayak mau diajak berdemo, orang Madura se-Indonesia bersatu, bagaimana menurutmu? DPR terus menerus capek banget melihat, enggak direspon sama sekali. Loh, loh, pikir kita ini apa? Datang langsung dipukul mundur, mendengarkan DLH, kenapa?","Andai saja orang Dayak mau diajak berdemo, orang Madura se-Indonesia bersatu, bagaimana menurutmu? DPR terus menerus capek banget melihat, enggak direspon sama sekali. Loh, loh, pikir kita ini apa? Datang langsung dipukul mundur, mendengarkan DLH, kenapa?","['Andai', 'saja', 'orang', 'Dayak', 'mau', 'diajak', 'berdemo', ',', 'orang', 'Madura', 'se-Indonesia', 'bersatu', ',', 'bagaimana', 'menurutmu', '?', 'DPR', 'terus', 'menerus', 'capek', 'banget', 'melihat', ',', 'enggak', 'direspon', 'sama', 'sekali', '.', 'Loh', ',', 'loh', ',', 'pikir', 'kita', 'ini', 'apa', '?', 'Datang', 'langsung', 'dipukul', 'mundur', ',', 'mendengarkan', 'DLH', ',', 'kenapa', '?']","['Andai', 'orang', 'Dayak', 'mau', 'diajak', 'berdemo', ',', 'orang', 'Madura', 'se-Indonesia', 'bersatu', ',', 'bagaimana', 'menurutmu', '?', 'DPR', 'terus', 'menerus', 'capek', 'banget', 'melihat', ',', 'enggak', 'direspon', 'sama', 'sekali', '.', 'Loh', ',', 'loh', ',', 'pikir', 'apa', '?', 'Datang', 'langsung', 'dipukul', 'mundur', ',', 'mendengarkan', 'DLH', ',', '?']","Andai orang Dayak mau diajak berdemo , orang Madura se-Indonesia bersatu , bagaimana menurutmu ? DPR terus menerus capek banget melihat , enggak direspon sama sekali . Loh , loh , pikir apa ? Datang langsung dipukul mundur , mendengarkan DLH , ?",andai orang dayak mau ajak demo orang madura se-indonesia satu bagaimana turut dpr terus terus capek banget lihat enggak direspon sama sekali loh loh pikir apa datang langsung pukul mundur dengar dlh
k_2d5P3VAGg,UgwnqbRH0zhjn6aKR9N4AaABAg,ayo kerahkan seluruh rakyat indonesia,@NoviKiptiyah,UCa9RjS6w5-QkphsBsAu5DJA,ayo kerahkan seluruh rakyat indonesia,ayo kerahkan seluruh rakyat indonesia,ayo kerahkan seluruh rakyat indonesia,ayo kerahkan seluruh rakyat indonesia,"['ayo', 'kerahkan', 'seluruh', 'rakyat', 'indonesia']","['ayo', 'kerahkan', 'seluruh', 'rakyat', 'indonesia']",ayo kerahkan seluruh rakyat indonesia,ayo kerah seluruh rakyat indonesia
k_2d5P3VAGg,UgyuJHRdWzjd23653F94AaABAg,mana sahroni yg bilang masyarakat tolol,@burhanudin2,UC0gap7P_JcG9HpB4B5UekkQ,mana sahroni yang bilang masyarakat tolol,mana sahroni yang bilang masyarakat tolol,mana sahroni yang bilang masyarakat tolol,mana sahroni yang bilang masyarakat tolol,"['mana', 'sahroni', 'yang', 'bilang', 'masyarakat', 'tolol']","['mana', 'sahroni', 'bilang', 'masyarakat', 'tolol']",mana sahroni bilang masyarakat tolol,mana sahroni bilang masyarakat tolol
k_2d5P3VAGg,UgxqNna8nx2Vka8eTNl4AaABAg,pajak rakyat dipakai beli gas air mata untuk menyakiti rakyat,@sunyitno8073,UCkLd69Lj0vD7y5Hg8AmqZTA,pajak rakyat dipakai beli gas air mata untuk menyakiti rakyat,pajak rakyat dipakai beli gas air mata untuk menyakiti rakyat,pajak rakyat digunakan untuk membeli gas air mata untuk menyakiti rakyat,pajak rakyat digunakan untuk membeli gas air mata untuk menyakiti rakyat,"['pajak', 'rakyat', 'digunakan', 'untuk', 'membeli', 'gas', 'air', 'mata', 'untuk', 'menyakiti', 'rakyat']","['pajak', 'rakyat', 'digunakan', 'membeli', 'gas', 'air', 'mata', 'menyakiti', 'rakyat']",pajak rakyat digunakan membeli gas air mata menyakiti rakyat,pajak rakyat guna beli gas air mata sakit rakyat
k_2d5P3VAGg,UgzMRcih_gToVcMpKp94AaABAg,"saya mnyakini sejak 5 tahun lalu.. tragedi 98 akn kmbali..di tgl 25 sampek 30 agustus 2025.
sy jg memaknai kta ri 1. indonesia 2030 akn tnggelm/ bubar..
mahsudnya yg bubar adalh pemerintah nya...dpr.dlk...indonesia tdk trlihat terdengar krn tenggelam dgn gemuruh suara rakyat yg melawan ketidakadilan..dsb...bukan indonesia",@AriWarwick,UC-hYfm-Moux8QdC3AuvLIHw,saya mnyakini sejak 5 tahun lalu.. tragedi 98 akan kmbali..di tanggal 25 sampai 30 agustus 2025 . saya juga memaknai kita ri 1 . indonesia 2030 akan tnggelm/ bubar.. mahsudnya yang bubar adalh pemerintah nya...dpr.dlk...indonesia tidak terlihat terdengar karena tenggelam dengan gemuruh suara rakyat yang melawan ketidakadilan..dsb...bukan indonesia,saya mnyakini sejak tahun lalu tragedi akan kmbali di tanggal sampai agustus saya juga memaknai kita ri indonesia akan tnggelm bubar mahsudnya yang bubar adalh pemerintah nya dpr dlk indonesia tidak terlihat terdengar karena tenggelam dengan gemuruh suara rakyat yang melawan ketidakadilan dsb bukan indonesia,"Saya meyakini sejak tahun lalu bahwa tragedi akan kembali terjadi pada tanggal tertentu sampai bulan Agustus. Saya juga memaknai bahwa kita, Republik Indonesia, akan tenggelam dan bubar. Maksudnya yang bubar adalah pemerintahnya dan DPR, yang dalam hal ini tidak terlihat atau terdengar karena tenggelam dengan gemuruh suara rakyat yang melawan ketidakadilan dan lain-lain, bukan Indonesia.","Saya meyakini sejak tahun lalu bahwa tragedi akan kembali terjadi pada tanggal tertentu sampai bulan Agustus. Saya juga memaknai bahwa kita, Republik Indonesia, akan tenggelam dan bubar. Maksudnya yang bubar adalah pemerintahnya dan DPR, yang dalam hal ini tidak terlihat atau terdengar karena tenggelam dengan gemuruh suara rakyat yang melawan ketidakadilan dan lain-lain, bukan Indonesia.","['Saya', 'meyakini', 'sejak', 'tahun', 'lalu', 'bahwa', 'tragedi', 'akan', 'kembali', 'terjadi', 'pada', 'tanggal', 'tertentu', 'sampai', 'bulan', 'Agustus', '.', 'Saya', 'juga', 'memaknai', 'bahwa', 'kita', ',', 'Republik', 'Indonesia', ',', 'akan', 'tenggelam', 'dan', 'bubar', '.', 'Maksudnya', 'yang', 'bubar', 'adalah', 'pemerintahnya', 'dan', 'DPR', ',', 'yang', 'dalam', 'hal', 'ini', 'tidak', 'terlihat', 'atau', 'terdengar', 'karena', 'tenggelam', 'dengan', 'gemuruh', 'suara', 'rakyat', 'yang', 'melawan', 'ketidakadilan', 'dan', 'lain-lain', ',', 'bukan', 'Indonesia', '.']","['meyakini', 'sejak', 'tahun', 'lalu', 'tragedi', 'terjadi', 'tanggal', 'tertentu', 'bulan', 'Agustus', '.', 'memaknai', ',', 'Republik', 'Indonesia', ',', 'tenggelam', 'bubar', '.', 'Maksudnya', 'bubar', 'pemerintahnya', 'DPR', ',', 'terlihat', 'terdengar', 'tenggelam', 'gemuruh', 'suara', 'rakyat', 'melawan', 'ketidakadilan', 'lain-lain', ',', 'bukan', 'Indonesia', '.']","meyakini sejak tahun lalu tragedi terjadi tanggal tertentu bulan Agustus . memaknai , Republik Indonesia , tenggelam bubar . Maksudnya bubar pemerintahnya DPR , terlihat terdengar tenggelam gemuruh suara rakyat melawan ketidakadilan lain-lain , bukan Indonesia .",yakin sejak tahun lalu tragedi jadi tanggal tentu bulan agustus makna republik indonesia tenggelam bubar maksud bubar perintah dpr lihat dengar tenggelam gemuruh suara rakyat lawan ketidakadilan lain bukan indonesia
k_2d5P3VAGg,UgxS3w5afERqDguhRbZ4AaABAg,betul bubarkan dpr mpr pengkhianat bangsa tahta untuk kekuasaan bukan untuk rakyat,@sugiartowsgs3788,UC1b5cMmijrqANceLni_FGiA,betul bubarkan dpr mpr pengkhianat bangsa tahta untuk kekuasaan bukan untuk rakyat,betul bubarkan dpr mpr pengkhianat bangsa tahta untuk kekuasaan bukan untuk rakyat,"Betul, bubarkan DPR MPR pengkhianat bangsa, tahta untuk kekuasaan bukan untuk rakyat.","Betul, bubarkan DPR MPR pengkhianat bangsa, tahta untuk kekuasaan bukan untuk rakyat.","['Betul', ',', 'bubarkan', 'DPR', 'MPR', 'pengkhianat', 'bangsa', ',', 'tahta', 'untuk', 'kekuasaan', 'bukan', 'untuk', 'rakyat', '.']","['Betul', ',', 'bubarkan', 'DPR', 'MPR', 'pengkhianat', 'bangsa', ',', 'tahta', 'kekuasaan', 'bukan', 'rakyat', '.']","Betul , bubarkan DPR MPR pengkhianat bangsa , tahta kekuasaan bukan rakyat .",betul bubar dpr mpr khianat bangsa tahta kuasa bukan rakyat
